* Currently node departure ,arrival and passing time after scheduling
* Node ID, Departure Time (sec), Arrival Time (sec), Passing Time (sec)
N70,0,0,84010
N70,0,0,84416
N70,0,0,85750
N71,0,0,1413
N71,0,0,1908
N71,0,0,3369
N71,0,0,3983
N71,0,0,5026
N71,0,0,6892
N71,0,0,15556
N71,0,0,21480
N71,0,0,29141
N71,0,0,29395
N71,0,0,29510
N71,0,0,29698
N71,0,0,29928
N71,0,0,30042
N71,0,0,30162
N71,0,0,30282
N71,0,0,30709
N71,0,0,30974
N71,0,0,31585
N71,0,0,31699
N71,0,0,32322
N71,0,0,33143
N71,0,0,33437
N71,0,0,33789
N71,0,0,33903
N71,0,0,34246
N71,0,0,34360
N71,0,0,34572
N71,0,0,34754
N71,0,0,35044
N71,0,0,35258
N71,0,0,35373
N71,0,0,35553
N71,0,0,35757
N71,0,0,36531
N71,0,0,37186
N71,0,0,37368
N71,0,0,37773
N71,0,0,37948
N71,0,0,38068
N71,0,0,38188
N71,0,0,38368
N71,0,0,38644
N71,0,0,38758
N71,0,0,38971
N71,0,0,39086
N71,0,0,39206
N71,0,0,39595
N71,0,0,39710
N71,0,0,39830
N71,0,0,40010
N71,0,0,40130
N71,0,0,40310
N71,0,0,40430
N71,0,0,40610
N71,0,0,40730
N71,0,0,40850
N71,0,0,40970
N71,0,0,41150
N71,0,0,41270
N71,0,0,41510
N71,0,0,41630
N71,0,0,41870
N71,0,0,42170
N71,0,0,42350
N71,0,0,42650
N71,0,0,42770
N71,0,0,42950
N71,0,0,43070
N71,0,0,43250
N71,0,0,43370
N71,0,0,43490
N71,0,0,43624
N71,0,0,43738
N71,0,0,44280
N71,0,0,44400
N71,0,0,44753
N71,0,0,45021
N71,0,0,45195
N71,0,0,45522
N71,0,0,45655
N71,0,0,45770
N71,0,0,45950
N71,0,0,46070
N71,0,0,46570
N71,0,0,46690
N71,0,0,48494
N71,0,0,50098
N71,0,0,51534
N71,0,0,51654
N71,0,0,51954
N71,0,0,52570
N71,0,0,52846
N71,0,0,52960
N71,0,0,53239
N71,0,0,53413
N71,0,0,53533
N71,0,0,53679
N71,0,0,53891
N71,0,0,54044
N71,0,0,54158
N71,0,0,54378
N71,0,0,54552
N71,0,0,54672
N71,0,0,54957
N71,0,0,55105
N71,0,0,55265
N71,0,0,55445
N71,0,0,55608
N71,0,0,55722
N71,0,0,55842
N71,0,0,56095
N71,0,0,56210
N71,0,0,56390
N71,0,0,56510
N71,0,0,56630
N71,0,0,56750
N71,0,0,56870
N71,0,0,56990
N71,0,0,57110
N71,0,0,57230
N71,0,0,57350
N71,0,0,57530
N71,0,0,57650
N71,0,0,57770
N71,0,0,58034
N71,0,0,58148
N71,0,0,58268
N71,0,0,58388
N71,0,0,58508
N71,0,0,58688
N71,0,0,58808
N71,0,0,59044
N71,0,0,59168
N71,0,0,59693
N71,0,0,59901
N71,0,0,60265
N71,0,0,60491
N71,0,0,60835
N71,0,0,60966
N71,0,0,61081
N71,0,0,61201
N71,0,0,61433
N71,0,0,61624
N71,0,0,61738
N71,0,0,61858
N71,0,0,61978
N71,0,0,62098
N71,0,0,62359
N71,0,0,62765
N71,0,0,63058
N71,0,0,63346
N71,0,0,63704
N71,0,0,64065
N71,0,0,64193
N71,0,0,64457
N71,0,0,64646
N71,0,0,64819
N71,0,0,64933
N71,0,0,65053
N71,0,0,65283
N71,0,0,65700
N71,0,0,65820
N71,0,0,66059
N71,0,0,66639
N71,0,0,66754
N71,0,0,66988
N71,0,0,67508
N71,0,0,67671
N71,0,0,67785
N71,0,0,68111
N71,0,0,68460
N71,0,0,68574
N71,0,0,68754
N71,0,0,68894
N71,0,0,69303
N71,0,0,69454
N71,0,0,70348
N71,0,0,70641
N71,0,0,70756
N71,0,0,71036
N71,0,0,71151
N71,0,0,71421
N71,0,0,71609
N71,0,0,72068
N71,0,0,73080
N71,0,0,73639
N71,0,0,74119
N71,0,0,74293
N71,0,0,74413
N71,0,0,75272
N71,0,0,75660
N71,0,0,75834
N71,0,0,76271
N71,0,0,76386
N71,0,0,76506
N71,0,0,76626
N71,0,0,76926
N71,0,0,77046
N71,0,0,77166
N71,0,0,77286
N71,0,0,77406
N71,0,0,77529
N71,0,0,77646
N71,0,0,77788
N71,0,0,77962
N71,0,0,78082
N71,0,0,78202
N71,0,0,78322
N71,0,0,78502
N71,0,0,78622
N71,0,0,78802
N71,0,0,79223
N71,0,0,79643
N71,0,0,79763
N71,0,0,79943
N71,0,0,80063
N71,0,0,80183
N71,0,0,80543
N71,0,0,80663
N71,0,0,80783
N71,0,0,80903
N71,0,0,81203
N71,0,0,81323
N71,0,0,81910
N71,0,0,82125
N71,0,0,82698
N71,0,0,82818
N71,0,0,82938
N71,0,0,83058
N71,0,0,84023
N71,0,0,85763
N72,0,0,0
N73,0,0,0
N74,0,0,0
N75,0,0,21245
N76,0,0,2099
N76,0,0,2819
N76,0,0,8399
N76,0,0,13859
N76,0,0,14279
N76,0,0,14519
N76,0,0,14819
N76,0,0,15659
N76,0,0,16199
N76,0,0,16439
N76,0,0,16619
N76,0,0,16979
N76,0,0,17159
N76,0,0,17279
N76,0,0,17459
N76,0,0,17879
N76,0,0,18059
N76,0,0,18419
N76,0,0,18599
N76,0,0,19161
N76,0,0,19280
N76,0,0,19400
N76,0,0,19520
N76,0,0,19640
N76,0,0,19880
N76,0,0,20000
N76,0,0,20541
N76,0,0,20660
N76,0,0,20819
N76,0,0,20999
N76,0,0,21179
N76,0,0,21307
N76,0,0,21359
N76,0,0,21479
N76,0,0,21659
N76,0,0,21779
N76,0,0,21959
N76,0,0,22079
N76,0,0,22259
N76,0,0,22379
N76,0,0,22499
N76,0,0,22619
N76,0,0,22739
N76,0,0,23099
N76,0,0,23279
N76,0,0,23759
N76,0,0,24179
N76,0,0,24839
N76,0,0,25079
N76,0,0,25259
N76,0,0,25559
N76,0,0,25679
N76,0,0,26039
N76,0,0,26279
N76,0,0,26459
N76,0,0,26699
N76,0,0,27140
N76,0,0,28259
N76,0,0,28499
N76,0,0,28739
N76,0,0,28859
N76,0,0,28979
N76,0,0,29099
N76,0,0,29279
N76,0,0,29399
N76,0,0,29579
N76,0,0,30119
N76,0,0,30299
N76,0,0,31019
N76,0,0,31199
N76,0,0,31499
N76,0,0,31679
N76,0,0,32099
N76,0,0,32279
N76,0,0,32519
N76,0,0,33105
N76,0,0,33405
N76,0,0,34079
N76,0,0,34199
N76,0,0,34439
N76,0,0,34619
N76,0,0,35159
N76,0,0,36645
N76,0,0,36763
N76,0,0,36899
N76,0,0,37259
N76,0,0,37859
N76,0,0,37979
N76,0,0,38399
N76,0,0,38699
N76,0,0,38879
N76,0,0,39299
N76,0,0,39659
N76,0,0,39839
N76,0,0,40499
N76,0,0,40619
N76,0,0,41459
N76,0,0,41751
N76,0,0,42119
N76,0,0,42411
N76,0,0,42831
N76,0,0,42949
N76,0,0,43379
N76,0,0,44481
N76,0,0,45239
N76,0,0,46139
N76,0,0,46319
N76,0,0,47805
N76,0,0,47939
N76,0,0,48119
N76,0,0,48299
N76,0,0,48959
N76,0,0,49139
N76,0,0,49259
N76,0,0,49379
N76,0,0,49783
N76,0,0,49903
N76,0,0,50023
N76,0,0,50143
N76,0,0,50263
N76,0,0,50383
N76,0,0,50623
N76,0,0,50819
N76,0,0,51059
N76,0,0,51239
N76,0,0,51359
N76,0,0,51779
N76,0,0,52135
N76,0,0,52254
N76,0,0,52374
N76,0,0,52494
N76,0,0,52614
N76,0,0,52734
N76,0,0,52854
N76,0,0,54419
N76,0,0,54779
N76,0,0,54899
N76,0,0,55079
N76,0,0,55619
N76,0,0,55979
N76,0,0,56279
N76,0,0,56879
N76,0,0,57419
N76,0,0,57599
N76,0,0,58199
N76,0,0,58559
N76,0,0,58679
N76,0,0,58799
N76,0,0,58979
N76,0,0,59159
N76,0,0,59459
N76,0,0,59699
N76,0,0,59819
N76,0,0,60059
N76,0,0,60299
N76,0,0,60839
N76,0,0,61079
N76,0,0,61499
N76,0,0,61619
N76,0,0,61739
N76,0,0,61986
N76,0,0,62099
N76,0,0,62279
N76,0,0,62459
N76,0,0,62879
N76,0,0,63539
N76,0,0,63839
N76,0,0,64259
N76,0,0,64919
N76,0,0,65961
N76,0,0,66179
N76,0,0,66299
N76,0,0,66539
N76,0,0,67139
N76,0,0,67319
N76,0,0,67499
N76,0,0,67859
N76,0,0,67979
N76,0,0,68159
N76,0,0,68339
N76,0,0,68459
N76,0,0,68579
N76,0,0,68759
N76,0,0,68879
N76,0,0,69179
N76,0,0,69599
N76,0,0,69779
N76,0,0,69899
N76,0,0,70019
N76,0,0,70139
N76,0,0,70259
N76,0,0,70379
N76,0,0,70559
N76,0,0,70979
N76,0,0,71099
N76,0,0,71279
N76,0,0,71399
N76,0,0,71519
N76,0,0,71819
N76,0,0,72059
N76,0,0,72239
N76,0,0,72359
N76,0,0,72599
N76,0,0,72839
N76,0,0,73079
N76,0,0,73199
N76,0,0,73319
N76,0,0,73439
N76,0,0,73559
N76,0,0,73739
N76,0,0,73979
N76,0,0,74099
N76,0,0,74219
N76,0,0,74579
N76,0,0,74699
N76,0,0,74879
N76,0,0,74999
N76,0,0,75299
N76,0,0,75419
N76,0,0,75539
N76,0,0,75719
N76,0,0,75899
N76,0,0,76019
N76,0,0,76319
N76,0,0,77399
N76,0,0,77699
N76,0,0,77879
N76,0,0,78059
N76,0,0,78299
N76,0,0,78419
N76,0,0,80399
N76,0,0,80745
N76,0,0,82111
N76,0,0,84021
N76,0,0,86025
N77,0,0,2109
N77,0,0,2829
N77,0,0,8409
N77,0,0,13869
N77,0,0,14289
N77,0,0,14529
N77,0,0,14829
N77,0,0,15669
N77,0,0,16209
N77,0,0,16449
N77,0,0,16629
N77,0,0,16989
N77,0,0,17169
N77,0,0,17289
N77,0,0,17469
N77,0,0,17889
N77,0,0,18069
N77,0,0,18429
N77,0,0,18609
N77,0,0,19172
N77,0,0,19290
N77,0,0,19410
N77,0,0,19530
N77,0,0,19650
N77,0,0,19890
N77,0,0,20010
N77,0,0,20552
N77,0,0,20670
N77,0,0,20829
N77,0,0,21009
N77,0,0,21189
N77,0,0,21369
N77,0,0,21489
N77,0,0,21669
N77,0,0,21789
N77,0,0,21969
N77,0,0,22089
N77,0,0,22269
N77,0,0,22389
N77,0,0,22509
N77,0,0,22629
N77,0,0,22749
N77,0,0,23109
N77,0,0,23289
N77,0,0,23769
N77,0,0,24189
N77,0,0,24849
N77,0,0,25089
N77,0,0,25269
N77,0,0,25569
N77,0,0,25689
N77,0,0,26049
N77,0,0,26289
N77,0,0,26469
N77,0,0,26709
N77,0,0,27150
N77,0,0,28269
N77,0,0,28509
N77,0,0,28749
N77,0,0,28869
N77,0,0,28989
N77,0,0,29109
N77,0,0,29289
N77,0,0,29409
N77,0,0,29589
N77,0,0,30129
N77,0,0,30309
N77,0,0,31029
N77,0,0,31209
N77,0,0,31509
N77,0,0,31689
N77,0,0,32109
N77,0,0,32289
N77,0,0,32529
N77,0,0,33115
N77,0,0,33415
N77,0,0,34089
N77,0,0,34209
N77,0,0,34449
N77,0,0,34629
N77,0,0,35169
N77,0,0,36655
N77,0,0,36774
N77,0,0,36909
N77,0,0,37269
N77,0,0,37869
N77,0,0,37989
N77,0,0,38409
N77,0,0,38709
N77,0,0,38889
N77,0,0,39309
N77,0,0,39669
N77,0,0,39849
N77,0,0,40509
N77,0,0,40629
N77,0,0,41469
N77,0,0,41761
N77,0,0,42129
N77,0,0,42421
N77,0,0,42841
N77,0,0,42960
N77,0,0,43389
N77,0,0,44492
N77,0,0,45249
N77,0,0,46149
N77,0,0,46329
N77,0,0,47815
N77,0,0,47949
N77,0,0,48129
N77,0,0,48309
N77,0,0,48969
N77,0,0,49149
N77,0,0,49269
N77,0,0,49389
N77,0,0,49794
N77,0,0,49914
N77,0,0,50034
N77,0,0,50154
N77,0,0,50274
N77,0,0,50394
N77,0,0,50634
N77,0,0,50829
N77,0,0,51069
N77,0,0,51249
N77,0,0,51369
N77,0,0,51789
N77,0,0,52146
N77,0,0,52264
N77,0,0,52384
N77,0,0,52504
N77,0,0,52624
N77,0,0,52744
N77,0,0,52864
N77,0,0,54429
N77,0,0,54789
N77,0,0,54909
N77,0,0,55089
N77,0,0,55629
N77,0,0,55989
N77,0,0,56289
N77,0,0,56889
N77,0,0,57429
N77,0,0,57609
N77,0,0,58209
N77,0,0,58569
N77,0,0,58689
N77,0,0,58809
N77,0,0,58989
N77,0,0,59169
N77,0,0,59469
N77,0,0,59709
N77,0,0,59829
N77,0,0,60069
N77,0,0,60309
N77,0,0,60849
N77,0,0,61089
N77,0,0,61509
N77,0,0,61629
N77,0,0,61749
N77,0,0,61999
N77,0,0,62109
N77,0,0,62289
N77,0,0,62469
N77,0,0,62889
N77,0,0,63549
N77,0,0,63849
N77,0,0,64269
N77,0,0,64929
N77,0,0,65972
N77,0,0,66189
N77,0,0,66309
N77,0,0,66549
N77,0,0,67149
N77,0,0,67329
N77,0,0,67509
N77,0,0,67869
N77,0,0,67989
N77,0,0,68169
N77,0,0,68469
N77,0,0,68589
N77,0,0,68769
N77,0,0,68889
N77,0,0,69189
N77,0,0,69609
N77,0,0,69789
N77,0,0,69909
N77,0,0,70029
N77,0,0,70149
N77,0,0,70269
N77,0,0,70389
N77,0,0,70569
N77,0,0,70989
N77,0,0,71109
N77,0,0,71289
N77,0,0,71409
N77,0,0,71529
N77,0,0,71829
N77,0,0,72069
N77,0,0,72249
N77,0,0,72369
N77,0,0,72609
N77,0,0,72849
N77,0,0,73089
N77,0,0,73209
N77,0,0,73329
N77,0,0,73449
N77,0,0,73569
N77,0,0,73749
N77,0,0,73989
N77,0,0,74109
N77,0,0,74229
N77,0,0,74589
N77,0,0,74709
N77,0,0,74889
N77,0,0,75009
N77,0,0,75309
N77,0,0,75429
N77,0,0,75549
N77,0,0,75729
N77,0,0,75909
N77,0,0,76029
N77,0,0,76329
N77,0,0,77409
N77,0,0,77709
N77,0,0,77889
N77,0,0,78069
N77,0,0,78309
N77,0,0,78429
N77,0,0,80409
N77,0,0,80755
N77,0,0,82122
N77,0,0,84032
N77,0,0,86035
N78,0,0,2120
N78,0,0,2840
N78,0,0,3210
N78,0,0,4866
N78,0,0,6733
N78,0,0,8420
N78,0,0,13880
N78,0,0,14300
N78,0,0,14540
N78,0,0,14840
N78,0,0,15680
N78,0,0,16220
N78,0,0,16460
N78,0,0,16640
N78,0,0,17000
N78,0,0,17180
N78,0,0,17300
N78,0,0,17480
N78,0,0,17900
N78,0,0,18080
N78,0,0,18440
N78,0,0,18620
N78,0,0,19182
N78,0,0,19301
N78,0,0,19421
N78,0,0,19541
N78,0,0,19661
N78,0,0,19901
N78,0,0,20021
N78,0,0,20562
N78,0,0,20681
N78,0,0,20840
N78,0,0,21020
N78,0,0,21200
N78,0,0,21380
N78,0,0,21500
N78,0,0,21680
N78,0,0,21800
N78,0,0,21980
N78,0,0,22100
N78,0,0,22280
N78,0,0,22400
N78,0,0,22520
N78,0,0,22640
N78,0,0,22760
N78,0,0,23120
N78,0,0,23300
N78,0,0,23780
N78,0,0,24200
N78,0,0,24860
N78,0,0,25100
N78,0,0,25280
N78,0,0,25580
N78,0,0,25700
N78,0,0,26060
N78,0,0,26300
N78,0,0,26480
N78,0,0,26720
N78,0,0,27161
N78,0,0,28280
N78,0,0,28520
N78,0,0,28760
N78,0,0,28880
N78,0,0,29000
N78,0,0,29120
N78,0,0,29300
N78,0,0,29325
N78,0,0,29420
N78,0,0,29600
N78,0,0,30140
N78,0,0,30320
N78,0,0,31040
N78,0,0,31220
N78,0,0,31425
N78,0,0,31520
N78,0,0,31700
N78,0,0,32120
N78,0,0,32300
N78,0,0,32540
N78,0,0,33126
N78,0,0,33426
N78,0,0,34100
N78,0,0,34202
N78,0,0,34220
N78,0,0,34460
N78,0,0,34640
N78,0,0,35180
N78,0,0,35610
N78,0,0,36666
N78,0,0,36784
N78,0,0,36920
N78,0,0,37280
N78,0,0,37880
N78,0,0,38000
N78,0,0,38205
N78,0,0,38420
N78,0,0,38720
N78,0,0,38900
N78,0,0,38913
N78,0,0,39320
N78,0,0,39680
N78,0,0,39860
N78,0,0,40125
N78,0,0,40425
N78,0,0,40520
N78,0,0,40545
N78,0,0,40640
N78,0,0,40956
N78,0,0,41085
N78,0,0,41480
N78,0,0,41772
N78,0,0,41978
N78,0,0,42140
N78,0,0,42300
N78,0,0,42378
N78,0,0,42432
N78,0,0,42736
N78,0,0,42852
N78,0,0,42970
N78,0,0,43065
N78,0,0,43305
N78,0,0,43400
N78,0,0,44502
N78,0,0,45260
N78,0,0,45638
N78,0,0,45885
N78,0,0,46160
N78,0,0,46340
N78,0,0,46898
N78,0,0,47826
N78,0,0,47960
N78,0,0,48064
N78,0,0,48140
N78,0,0,48320
N78,0,0,48980
N78,0,0,49160
N78,0,0,49280
N78,0,0,49400
N78,0,0,49694
N78,0,0,49804
N78,0,0,49924
N78,0,0,50044
N78,0,0,50164
N78,0,0,50284
N78,0,0,50404
N78,0,0,50644
N78,0,0,50840
N78,0,0,51080
N78,0,0,51260
N78,0,0,51380
N78,0,0,51393
N78,0,0,51800
N78,0,0,52156
N78,0,0,52275
N78,0,0,52395
N78,0,0,52515
N78,0,0,52635
N78,0,0,52755
N78,0,0,52875
N78,0,0,53324
N78,0,0,54218
N78,0,0,54440
N78,0,0,54800
N78,0,0,54920
N78,0,0,54945
N78,0,0,55100
N78,0,0,55640
N78,0,0,56000
N78,0,0,56205
N78,0,0,56300
N78,0,0,56805
N78,0,0,56900
N78,0,0,57165
N78,0,0,57440
N78,0,0,57620
N78,0,0,57874
N78,0,0,58083
N78,0,0,58220
N78,0,0,58323
N78,0,0,58580
N78,0,0,58700
N78,0,0,58716
N78,0,0,58820
N78,0,0,59000
N78,0,0,59180
N78,0,0,59480
N78,0,0,59534
N78,0,0,59720
N78,0,0,59840
N78,0,0,60080
N78,0,0,60105
N78,0,0,60320
N78,0,0,60578
N78,0,0,60860
N78,0,0,61100
N78,0,0,61520
N78,0,0,61640
N78,0,0,61760
N78,0,0,62011
N78,0,0,62120
N78,0,0,62300
N78,0,0,62480
N78,0,0,62558
N78,0,0,62900
N78,0,0,63186
N78,0,0,63544
N78,0,0,63560
N78,0,0,63860
N78,0,0,63878
N78,0,0,63905
N78,0,0,64280
N78,0,0,64836
N78,0,0,64940
N78,0,0,65123
N78,0,0,65982
N78,0,0,66200
N78,0,0,66320
N78,0,0,66480
N78,0,0,66560
N78,0,0,67160
N78,0,0,67340
N78,0,0,67418
N78,0,0,67520
N78,0,0,67880
N78,0,0,68000
N78,0,0,68180
N78,0,0,68480
N78,0,0,68600
N78,0,0,68780
N78,0,0,68900
N78,0,0,69200
N78,0,0,69544
N78,0,0,69620
N78,0,0,69800
N78,0,0,69920
N78,0,0,70040
N78,0,0,70160
N78,0,0,70280
N78,0,0,70400
N78,0,0,70580
N78,0,0,71000
N78,0,0,71120
N78,0,0,71300
N78,0,0,71420
N78,0,0,71540
N78,0,0,71840
N78,0,0,72080
N78,0,0,72260
N78,0,0,72380
N78,0,0,72620
N78,0,0,72860
N78,0,0,73100
N78,0,0,73220
N78,0,0,73340
N78,0,0,73460
N78,0,0,73580
N78,0,0,73760
N78,0,0,74000
N78,0,0,74120
N78,0,0,74240
N78,0,0,74600
N78,0,0,74720
N78,0,0,74900
N78,0,0,75020
N78,0,0,75320
N78,0,0,75440
N78,0,0,75560
N78,0,0,75740
N78,0,0,75920
N78,0,0,76040
N78,0,0,76201
N78,0,0,76340
N78,0,0,77370
N78,0,0,77420
N78,0,0,77720
N78,0,0,77900
N78,0,0,77913
N78,0,0,78080
N78,0,0,78320
N78,0,0,78440
N78,0,0,79759
N78,0,0,80420
N78,0,0,80719
N78,0,0,80766
N78,0,0,81725
N78,0,0,81965
N78,0,0,82132
N78,0,0,82513
N78,0,0,84042
N78,0,0,86046
N79,0,0,2150
N79,0,0,3240
N79,0,0,4896
N79,0,0,6763
N79,0,0,8450
N79,0,0,13910
N79,0,0,14330
N79,0,0,14570
N79,0,0,16490
N79,0,0,16670
N79,0,0,17030
N79,0,0,17210
N79,0,0,17330
N79,0,0,17510
N79,0,0,17930
N79,0,0,18110
N79,0,0,18470
N79,0,0,18650
N79,0,0,19212
N79,0,0,19331
N79,0,0,19691
N79,0,0,20592
N79,0,0,20711
N79,0,0,20870
N79,0,0,21050
N79,0,0,21230
N79,0,0,21410
N79,0,0,21530
N79,0,0,21710
N79,0,0,21830
N79,0,0,22010
N79,0,0,22130
N79,0,0,22310
N79,0,0,22670
N79,0,0,22790
N79,0,0,23150
N79,0,0,23330
N79,0,0,25130
N79,0,0,25310
N79,0,0,25610
N79,0,0,26090
N79,0,0,26330
N79,0,0,26510
N79,0,0,27191
N79,0,0,28310
N79,0,0,28550
N79,0,0,28790
N79,0,0,28910
N79,0,0,29030
N79,0,0,29150
N79,0,0,29330
N79,0,0,29360
N79,0,0,29450
N79,0,0,29893
N79,0,0,30350
N79,0,0,31070
N79,0,0,31310
N79,0,0,31455
N79,0,0,31550
N79,0,0,32150
N79,0,0,32193
N79,0,0,32330
N79,0,0,33456
N79,0,0,33495
N79,0,0,34237
N79,0,0,34250
N79,0,0,34490
N79,0,0,34670
N79,0,0,35210
N79,0,0,35645
N79,0,0,36696
N79,0,0,36815
N79,0,0,37310
N79,0,0,37798
N79,0,0,37910
N79,0,0,38235
N79,0,0,38450
N79,0,0,38930
N79,0,0,38944
N79,0,0,39350
N79,0,0,39560
N79,0,0,39860
N79,0,0,40160
N79,0,0,40460
N79,0,0,40550
N79,0,0,40580
N79,0,0,40670
N79,0,0,41120
N79,0,0,41510
N79,0,0,41802
N79,0,0,42009
N79,0,0,42330
N79,0,0,42462
N79,0,0,42882
N79,0,0,43001
N79,0,0,43100
N79,0,0,43340
N79,0,0,43430
N79,0,0,43593
N79,0,0,44532
N79,0,0,45290
N79,0,0,45669
N79,0,0,45800
N79,0,0,45920
N79,0,0,46190
N79,0,0,46370
N79,0,0,46929
N79,0,0,47137
N79,0,0,47990
N79,0,0,48095
N79,0,0,48350
N79,0,0,49010
N79,0,0,49190
N79,0,0,49430
N79,0,0,49724
N79,0,0,49835
N79,0,0,49955
N79,0,0,49968
N79,0,0,50195
N79,0,0,50315
N79,0,0,50435
N79,0,0,50675
N79,0,0,50870
N79,0,0,51290
N79,0,0,51424
N79,0,0,52305
N79,0,0,52425
N79,0,0,52545
N79,0,0,52665
N79,0,0,52785
N79,0,0,52905
N79,0,0,53355
N79,0,0,54249
N79,0,0,54523
N79,0,0,54830
N79,0,0,54975
N79,0,0,55670
N79,0,0,56030
N79,0,0,56240
N79,0,0,56330
N79,0,0,56840
N79,0,0,56930
N79,0,0,57200
N79,0,0,57380
N79,0,0,57904
N79,0,0,57998
N79,0,0,58118
N79,0,0,58238
N79,0,0,58252
N79,0,0,58358
N79,0,0,58610
N79,0,0,58730
N79,0,0,58850
N79,0,0,59030
N79,0,0,59210
N79,0,0,59510
N79,0,0,59564
N79,0,0,59750
N79,0,0,59870
N79,0,0,60110
N79,0,0,60135
N79,0,0,60350
N79,0,0,61130
N79,0,0,61790
N79,0,0,61828
N79,0,0,62046
N79,0,0,62150
N79,0,0,62330
N79,0,0,62589
N79,0,0,62930
N79,0,0,63216
N79,0,0,63575
N79,0,0,63590
N79,0,0,63890
N79,0,0,63935
N79,0,0,64970
N79,0,0,65154
N79,0,0,65930
N79,0,0,66012
N79,0,0,66230
N79,0,0,66510
N79,0,0,66590
N79,0,0,67370
N79,0,0,67449
N79,0,0,67550
N79,0,0,68030
N79,0,0,68210
N79,0,0,68630
N79,0,0,68810
N79,0,0,69575
N79,0,0,69650
N79,0,0,69830
N79,0,0,69950
N79,0,0,70190
N79,0,0,70430
N79,0,0,70610
N79,0,0,71030
N79,0,0,71330
N79,0,0,71570
N79,0,0,71870
N79,0,0,72110
N79,0,0,72290
N79,0,0,72410
N79,0,0,72530
N79,0,0,72650
N79,0,0,73490
N79,0,0,73790
N79,0,0,74030
N79,0,0,74150
N79,0,0,74270
N79,0,0,74630
N79,0,0,74750
N79,0,0,74930
N79,0,0,75050
N79,0,0,75470
N79,0,0,75685
N79,0,0,76070
N79,0,0,76236
N79,0,0,77016
N79,0,0,77400
N79,0,0,77750
N79,0,0,77944
N79,0,0,78110
N79,0,0,78350
N79,0,0,78470
N79,0,0,79794
N79,0,0,80450
N79,0,0,80754
N79,0,0,80796
N79,0,0,81760
N79,0,0,81995
N79,0,0,82548
N79,0,0,84072
N80,0,0,1295
N80,0,0,2161
N80,0,0,3251
N80,0,0,4907
N80,0,0,6774
N80,0,0,8461
N80,0,0,13921
N80,0,0,14341
N80,0,0,14581
N80,0,0,16501
N80,0,0,16681
N80,0,0,17041
N80,0,0,17341
N80,0,0,17521
N80,0,0,17941
N80,0,0,18121
N80,0,0,18481
N80,0,0,18661
N80,0,0,19223
N80,0,0,19341
N80,0,0,19701
N80,0,0,20603
N80,0,0,20721
N80,0,0,20881
N80,0,0,21061
N80,0,0,21241
N80,0,0,21421
N80,0,0,21541
N80,0,0,21721
N80,0,0,21841
N80,0,0,22021
N80,0,0,22141
N80,0,0,22321
N80,0,0,22681
N80,0,0,22801
N80,0,0,23161
N80,0,0,23341
N80,0,0,25141
N80,0,0,25321
N80,0,0,25621
N80,0,0,26101
N80,0,0,26341
N80,0,0,26521
N80,0,0,27201
N80,0,0,28321
N80,0,0,28561
N80,0,0,28801
N80,0,0,28921
N80,0,0,29041
N80,0,0,29161
N80,0,0,29341
N80,0,0,29372
N80,0,0,29461
N80,0,0,29905
N80,0,0,30361
N80,0,0,31081
N80,0,0,31320
N80,0,0,31466
N80,0,0,31561
N80,0,0,32161
N80,0,0,32203
N80,0,0,33467
N80,0,0,33507
N80,0,0,34249
N80,0,0,34263
N80,0,0,34501
N80,0,0,34681
N80,0,0,35221
N80,0,0,35657
N80,0,0,36707
N80,0,0,36825
N80,0,0,37321
N80,0,0,37810
N80,0,0,37921
N80,0,0,38246
N80,0,0,38941
N80,0,0,38954
N80,0,0,39361
N80,0,0,39377
N80,0,0,39572
N80,0,0,39872
N80,0,0,40172
N80,0,0,40472
N80,0,0,40561
N80,0,0,40592
N80,0,0,40681
N80,0,0,41132
N80,0,0,41347
N80,0,0,41521
N80,0,0,41813
N80,0,0,42032
N80,0,0,42473
N80,0,0,42645
N80,0,0,42893
N80,0,0,43011
N80,0,0,43112
N80,0,0,43352
N80,0,0,43441
N80,0,0,43603
N80,0,0,44543
N80,0,0,45301
N80,0,0,45812
N80,0,0,45932
N80,0,0,46201
N80,0,0,46381
N80,0,0,46895
N80,0,0,47149
N80,0,0,48001
N80,0,0,48105
N80,0,0,48361
N80,0,0,49021
N80,0,0,49441
N80,0,0,49734
N80,0,0,49845
N80,0,0,49965
N80,0,0,49979
N80,0,0,50205
N80,0,0,50325
N80,0,0,50445
N80,0,0,50685
N80,0,0,50881
N80,0,0,51301
N80,0,0,51517
N80,0,0,52316
N80,0,0,52436
N80,0,0,52451
N80,0,0,52556
N80,0,0,52676
N80,0,0,52796
N80,0,0,52916
N80,0,0,53219
N80,0,0,54259
N80,0,0,54535
N80,0,0,54841
N80,0,0,54986
N80,0,0,55681
N80,0,0,56041
N80,0,0,56252
N80,0,0,56341
N80,0,0,56852
N80,0,0,56941
N80,0,0,57212
N80,0,0,57392
N80,0,0,57915
N80,0,0,58010
N80,0,0,58130
N80,0,0,58250
N80,0,0,58370
N80,0,0,58550
N80,0,0,58621
N80,0,0,58741
N80,0,0,59041
N80,0,0,59221
N80,0,0,59521
N80,0,0,59574
N80,0,0,59761
N80,0,0,59881
N80,0,0,60121
N80,0,0,60146
N80,0,0,60361
N80,0,0,61141
N80,0,0,61801
N80,0,0,61841
N80,0,0,62045
