* Link capacity after scheduling
* Link ID, Time (sec), Max Capacity, Count
Tx129,70508,3,0
Tx129,70559,3,-1
Tx129,70602,3,0
Tx129,70708,3,1
Tx129,70746,3,0
Tx129,71017,3,1
Tx129,71054,3,0
Tx129,71242,3,1
Tx129,71279,3,0
Tx129,71628,3,1
Tx129,71671,3,0
Tx129,72000,3,0
Tx129,72319,3,1
Tx129,72356,3,0
Tx129,73014,3,1
Tx129,73051,3,0
Tx129,73673,3,1
Tx129,73710,3,0
Tx129,73949,3,-1
Tx129,73986,3,0
Tx129,74217,3,-1
Tx129,74259,3,0
Tx129,74765,3,1
Tx129,74802,3,0
Tx129,75102,3,-1
Tx129,75139,3,0
Tx129,75490,3,-1
Tx129,75527,3,0
Tx129,75600,3,0
Tx129,76101,3,-1
Tx129,76138,3,0
Tx129,77089,3,-1
Tx129,77132,3,0
Tx129,77617,3,-1
Tx129,77654,3,0
Tx129,78305,3,-1
Tx129,78348,3,0
Tx129,78605,3,-1
Tx129,78648,3,0
Tx129,79200,3,0
Tx129,79987,3,-1
Tx129,80029,3,0
Tx129,81007,3,-1
Tx129,81049,3,0
Tx129,82621,3,-1
Tx129,82664,3,0
Tx129,82800,3,0
Tx130,0,1,0
Tx130,3600,1,0
Tx130,7200,1,0
Tx130,10800,1,0
Tx130,14400,1,0
Tx130,16824,1,1
Tx130,16836,1,0
Tx130,18000,1,0
Tx130,18264,1,1
Tx130,18276,1,0
Tx130,18804,1,1
Tx130,18816,1,0
Tx130,21024,1,1
Tx130,21036,1,0
Tx130,21204,1,1
Tx130,21216,1,0
Tx130,21600,1,0
Tx130,25200,1,0
Tx130,28800,1,0
Tx130,31187,1,1
Tx130,31198,1,0
Tx130,31464,1,1
Tx130,31477,1,0
Tx130,31614,1,1
Tx130,31625,1,0
Tx130,31863,1,1
Tx130,31874,1,0
Tx130,32140,1,1
Tx130,32153,1,0
Tx130,32260,1,1
Tx130,32273,1,0
Tx130,32400,1,0
Tx130,32680,1,1
Tx130,32693,1,0
Tx130,33400,1,1
Tx130,33413,1,0
Tx130,33572,1,-1
Tx130,33583,1,0
Tx130,33667,1,1
Tx130,33679,1,0
Tx130,33869,1,1
Tx130,33880,1,0
Tx130,34029,1,-1
Tx130,34040,1,0
Tx130,34198,1,1
Tx130,34209,1,0
Tx130,34295,1,1
Tx130,34308,1,0
Tx130,34415,1,1
Tx130,34428,1,0
Tx130,34535,1,1
Tx130,34548,1,0
Tx130,34827,1,-1
Tx130,34839,1,0
Tx130,34955,1,1
Tx130,34968,1,0
Tx130,35195,1,1
Tx130,35208,1,0
Tx130,35364,1,1
Tx130,35376,1,0
Tx130,35426,1,1
Tx130,35437,1,0
Tx130,35523,1,1
Tx130,35536,1,0
Tx130,35823,1,1
Tx130,35836,1,0
Tx130,36000,1,0
Tx130,36123,1,1
Tx130,36136,1,0
Tx130,36243,1,1
Tx130,36256,1,0
Tx130,37025,1,1
Tx130,37036,1,0
Tx130,37556,1,-1
Tx130,37568,1,0
Tx130,37652,1,1
Tx130,37663,1,0
Tx130,37987,1,1
Tx130,37998,1,0
Tx130,38064,1,1
Tx130,38076,1,0
Tx130,38120,1,1
Tx130,38132,1,0
Tx130,38389,1,1
Tx130,38401,1,0
Tx130,38487,1,1
Tx130,38500,1,0
Tx130,38607,1,1
Tx130,38620,1,0
Tx130,39303,1,1
Tx130,39316,1,0
Tx130,39423,1,1
Tx130,39436,1,0
Tx130,39543,1,1
Tx130,39556,1,0
Tx130,39600,1,0
Tx130,40088,1,-1
Tx130,40100,1,0
Tx130,40704,1,1
Tx130,40716,1,0
Tx130,40899,1,-1
Tx130,40912,1,0
Tx130,41259,1,-1
Tx130,41272,1,0
Tx130,43200,1,0
Tx130,46319,1,-1
Tx130,46332,1,0
Tx130,46439,1,-1
Tx130,46452,1,0
Tx130,46800,1,0
Tx130,46936,1,-1
Tx130,46948,1,0
Tx130,47038,1,1
Tx130,47049,1,0
Tx130,47315,1,1
Tx130,47328,1,0
Tx130,47435,1,1
Tx130,47448,1,0
Tx130,47555,1,1
Tx130,47568,1,0
Tx130,47735,1,1
Tx130,47748,1,0
Tx130,47856,1,1
Tx130,47868,1,0
Tx130,48035,1,1
Tx130,48048,1,0
Tx130,48144,1,1
Tx130,48156,1,0
Tx130,48249,1,1
Tx130,48260,1,0
Tx130,48414,1,1
Tx130,48425,1,0
Tx130,48518,1,1
Tx130,48529,1,0
Tx130,48767,1,1
Tx130,48778,1,0
Tx130,48966,1,1
Tx130,48977,1,0
Tx130,49363,1,1
Tx130,49376,1,0
Tx130,49677,1,1
Tx130,49689,1,0
Tx130,49878,1,1
Tx130,49889,1,0
Tx130,49975,1,1
Tx130,49988,1,0
Tx130,50116,1,1
Tx130,50128,1,0
Tx130,50400,1,0
Tx130,50401,1,1
Tx130,50413,1,0
Tx130,50773,1,1
Tx130,50784,1,0
Tx130,51048,1,1
Tx130,51059,1,0
Tx130,52049,1,1
Tx130,52060,1,0
Tx130,52327,1,1
Tx130,52339,1,0
Tx130,52939,1,1
Tx130,52951,1,0
Tx130,53229,1,-1
Tx130,53240,1,0
Tx130,53675,1,-1
Tx130,53686,1,0
Tx130,54000,1,0
Tx130,54796,1,-1
Tx130,54808,1,0
Tx130,54984,1,1
Tx130,54996,1,0
Tx130,55214,1,-1
Tx130,55226,1,0
Tx130,55391,1,-1
Tx130,55402,1,0
Tx130,56485,1,-1
Tx130,56498,1,0
Tx130,57600,1,0
Tx130,58454,1,-1
Tx130,58466,1,0
Tx130,58764,1,1
Tx130,58776,1,0
Tx130,59184,1,1
Tx130,59196,1,0
Tx130,59664,1,1
Tx130,59676,1,0
Tx130,60851,1,-1
Tx130,60862,1,0
Tx130,61200,1,0
Tx130,61209,1,-1
Tx130,61222,1,0
Tx130,61754,1,-1
Tx130,61766,1,0
Tx130,63434,1,-1
Tx130,63446,1,0
Tx130,64044,1,1
Tx130,64056,1,0
Tx130,64602,1,-1
Tx130,64613,1,0
Tx130,64800,1,0
Tx130,67895,1,-1
Tx130,67906,1,0
Tx130,68400,1,0
Tx130,68671,1,1
Tx130,68682,1,0
Tx130,68927,1,1
Tx130,68938,1,0
Tx130,69084,1,1
Tx130,69097,1,0
Tx130,69204,1,1
Tx130,69217,1,0
Tx130,69410,1,1
Tx130,69421,1,0
Tx130,69729,1,1
Tx130,69740,1,0
Tx130,69904,1,1
Tx130,69915,1,0
Tx130,70401,1,1
Tx130,70412,1,0
Tx130,70498,1,1
Tx130,70511,1,0
Tx130,70781,1,1
Tx130,70792,1,0
Tx130,71090,1,1
Tx130,71101,1,0
Tx130,71314,1,1
Tx130,71326,1,0
Tx130,71711,1,1
Tx130,71725,1,0
Tx130,72000,1,0
Tx130,72011,1,1
Tx130,72025,1,0
Tx130,72392,1,1
Tx130,72403,1,0
Tx130,72549,1,1
Tx130,72562,1,0
Tx130,72684,1,1
Tx130,72695,1,0
Tx130,73089,1,1
Tx130,73102,1,0
Tx130,73745,1,1
Tx130,73756,1,0
Tx130,74304,1,1
Tx130,74316,1,0
Tx130,74424,1,1
Tx130,74436,1,0
Tx130,74837,1,1
Tx130,74849,1,0
Tx130,75600,1,0
Tx130,76055,1,-1
Tx130,76066,1,0
Tx130,77035,1,-1
Tx130,77048,1,0
Tx130,77571,1,-1
Tx130,77582,1,0
Tx130,78251,1,-1
Tx130,78264,1,0
Tx130,79200,1,0
Tx130,82567,1,-1
Tx130,82580,1,0
Tx130,82800,1,0
Tx131,0,1,0
Tx131,3600,1,0
Tx131,7200,1,0
Tx131,10800,1,0
Tx131,14400,1,0
Tx131,18000,1,0
Tx131,21600,1,0
Tx131,25200,1,0
Tx131,28800,1,0
Tx131,32400,1,0
Tx131,36000,1,0
Tx131,39600,1,0
Tx131,43200,1,0
Tx131,46800,1,0
Tx131,50400,1,0
Tx131,54000,1,0
Tx131,57600,1,0
Tx131,61200,1,0
Tx131,64800,1,0
Tx131,68400,1,0
Tx131,72000,1,0
Tx131,75600,1,0
Tx131,79200,1,0
Tx131,82800,1,0
Tx132,0,1,0
Tx132,3600,1,0
Tx132,7200,1,0
Tx132,10800,1,0
Tx132,14400,1,0
Tx132,18000,1,0
Tx132,21600,1,0
Tx132,23492,1,-1
Tx132,23506,1,0
Tx132,23732,1,-1
Tx132,23746,1,0
Tx132,23912,1,-1
Tx132,23926,1,0
Tx132,24392,1,-1
Tx132,24406,1,0
Tx132,25200,1,0
Tx132,28800,1,0
Tx132,32400,1,0
Tx132,36000,1,0
Tx132,39600,1,0
Tx132,40443,1,-1
Tx132,40460,1,0
Tx132,40532,1,-1
Tx132,40546,1,0
Tx132,40712,1,-1
Tx132,40726,1,0
Tx132,41012,1,-1
Tx132,41026,1,0
Tx132,42372,1,-1
Tx132,42386,1,0
Tx132,42492,1,-1
Tx132,42506,1,0
Tx132,43112,1,-1
Tx132,43126,1,0
Tx132,43200,1,0
Tx132,43592,1,-1
Tx132,43606,1,0
Tx132,43832,1,-1
Tx132,43846,1,0
Tx132,44012,1,-1
Tx132,44026,1,0
Tx132,45752,1,-1
Tx132,45766,1,0
Tx132,46800,1,0
Tx132,47012,1,-1
Tx132,47026,1,0
Tx132,50400,1,0
Tx132,51525,1,-1
Tx132,51540,1,0
Tx132,52946,1,-1
Tx132,52961,1,0
Tx132,53066,1,-1
Tx132,53081,1,0
Tx132,53792,1,-1
Tx132,53806,1,0
Tx132,54000,1,0
Tx132,54392,1,-1
Tx132,54406,1,0
Tx132,55052,1,-1
Tx132,55066,1,0
Tx132,55772,1,-1
Tx132,55786,1,0
Tx132,56296,1,-1
Tx132,56313,1,0
Tx132,57152,1,-1
Tx132,57166,1,0
Tx132,57332,1,-1
Tx132,57346,1,0
Tx132,57600,1,0
Tx132,58172,1,-1
Tx132,58186,1,0
Tx132,58292,1,-1
Tx132,58306,1,0
Tx132,58472,1,-1
Tx132,58486,1,0
Tx132,58652,1,-1
Tx132,58666,1,0
Tx132,58772,1,-1
Tx132,58786,1,0
Tx132,58952,1,-1
Tx132,58966,1,0
Tx132,59192,1,-1
Tx132,59206,1,0
Tx132,59612,1,-1
Tx132,59626,1,0
Tx132,59792,1,-1
Tx132,59806,1,0
Tx132,60572,1,-1
Tx132,60586,1,0
Tx132,60752,1,-1
Tx132,60766,1,0
Tx132,61200,1,0
Tx132,61232,1,-1
Tx132,61246,1,0
Tx132,61412,1,-1
Tx132,61426,1,0
Tx132,61592,1,-1
Tx132,61606,1,0
Tx132,61772,1,-1
Tx132,61786,1,0
Tx132,62192,1,-1
Tx132,62206,1,0
Tx132,62552,1,-1
Tx132,62566,1,0
Tx132,63032,1,-1
Tx132,63046,1,0
Tx132,63272,1,-1
Tx132,63286,1,0
Tx132,64292,1,-1
Tx132,64306,1,0
Tx132,64592,1,-1
Tx132,64606,1,0
Tx132,64800,1,0
Tx132,65972,1,-1
Tx132,65986,1,0
Tx132,66872,1,-1
Tx132,66886,1,0
Tx132,68400,1,0
Tx132,72000,1,0
Tx132,75600,1,0
Tx132,79200,1,0
Tx132,82800,1,0
Tx133,0,1,0
Tx133,3600,1,0
Tx133,7200,1,0
Tx133,10800,1,0
Tx133,14400,1,0
Tx133,18000,1,0
Tx133,21600,1,0
Tx133,25200,1,0
Tx133,28800,1,0
Tx133,32400,1,0
Tx133,36000,1,0
Tx133,39600,1,0
Tx133,43200,1,0
Tx133,46800,1,0
Tx133,50400,1,0
Tx133,54000,1,0
Tx133,57600,1,0
Tx133,61200,1,0
Tx133,64800,1,0
Tx133,68400,1,0
Tx133,72000,1,0
Tx133,75600,1,0
Tx133,79200,1,0
Tx133,82800,1,0
Tx134,0,1,0
Tx134,3600,1,0
Tx134,7200,1,0
Tx134,10800,1,0
Tx134,14400,1,0
Tx134,18000,1,0
Tx134,21600,1,0
Tx134,23267,1,-1
Tx134,23282,1,0
Tx134,24107,1,-1
Tx134,24122,1,0
Tx134,24527,1,-1
Tx134,24542,1,0
Tx134,24767,1,-1
Tx134,24782,1,0
Tx134,25200,1,0
Tx134,28800,1,0
Tx134,32400,1,0
Tx134,36000,1,0
Tx134,39600,1,0
Tx134,39999,1,-1
Tx134,40014,1,0
Tx134,40127,1,-1
Tx134,40142,1,0
Tx134,40796,1,-1
Tx134,40814,1,0
Tx134,41147,1,-1
Tx134,41162,1,0
Tx134,41807,1,-1
Tx134,41822,1,0
Tx134,42113,1,-1
Tx134,42131,1,0
Tx134,42207,1,-1
Tx134,42222,1,0
Tx134,42587,1,-1
Tx134,42602,1,0
Tx134,42827,1,-1
Tx134,42842,1,0
Tx134,43200,1,0
Tx134,43427,1,-1
Tx134,43442,1,0
Tx134,43676,1,-1
Tx134,43694,1,0
Tx134,44747,1,-1
Tx134,44762,1,0
Tx134,44867,1,-1
Tx134,44882,1,0
Tx134,45167,1,-1
Tx134,45182,1,0
Tx134,45467,1,-1
Tx134,45482,1,0
Tx134,45836,1,-1
Tx134,45854,1,0
Tx134,45947,1,-1
Tx134,45962,1,0
Tx134,46247,1,-1
Tx134,46262,1,0
Tx134,46547,1,-1
Tx134,46562,1,0
Tx134,46727,1,-1
Tx134,46742,1,0
Tx134,46800,1,0
Tx134,46847,1,-1
Tx134,46862,1,0
Tx134,50400,1,0
Tx134,51206,1,-1
Tx134,51221,1,0
Tx134,51610,1,-1
Tx134,51627,1,0
Tx134,52782,1,-1
Tx134,52797,1,0
Tx134,53151,1,-1
Tx134,53168,1,0
Tx134,53267,1,-1
Tx134,53282,1,0
Tx134,53447,1,-1
Tx134,53462,1,0
Tx134,53627,1,-1
Tx134,53642,1,0
Tx134,54000,1,0
Tx134,54527,1,-1
Tx134,54542,1,0
Tx134,54707,1,-1
Tx134,54722,1,0
Tx134,55967,1,-1
Tx134,55982,1,0
Tx134,56339,1,-1
Tx134,56354,1,0
Tx134,56747,1,-1
Tx134,56762,1,0
Tx134,57600,1,0
Tx134,57827,1,-1
Tx134,57842,1,0
Tx134,59036,1,-1
Tx134,59054,1,0
Tx134,59276,1,-1
Tx134,59294,1,0
Tx134,60407,1,-1
Tx134,60422,1,0
Tx134,61200,1,0
Tx134,62027,1,-1
Tx134,62042,1,0
Tx134,62387,1,-1
Tx134,62402,1,0
Tx134,63587,1,-1
Tx134,63602,1,0
Tx134,63707,1,-1
Tx134,63722,1,0
Tx134,63947,1,-1
Tx134,63962,1,0
Tx134,64800,1,0
Tx134,65027,1,-1
Tx134,65042,1,0
Tx134,67067,1,-1
Tx134,67082,1,0
Tx134,67247,1,-1
Tx134,67262,1,0
Tx134,68400,1,0
Tx134,72000,1,0
Tx134,75600,1,0
Tx134,79200,1,0
Tx134,82800,1,0
Tx135,0,1,0
Tx135,3600,1,0
Tx135,7200,1,0
Tx135,10800,1,0
Tx135,14400,1,0
Tx135,18000,1,0
Tx135,21600,1,0
Tx135,25200,1,0
Tx135,28800,1,0
Tx135,32400,1,0
Tx135,36000,1,0
Tx135,39600,1,0
Tx135,43200,1,0
Tx135,46800,1,0
Tx135,50400,1,0
Tx135,54000,1,0
Tx135,57600,1,0
Tx135,61200,1,0
Tx135,64800,1,0
Tx135,68400,1,0
Tx135,72000,1,0
Tx135,75600,1,0
Tx135,79200,1,0
Tx135,82800,1,0
Tx136,0,1,0
Tx136,3600,1,0
Tx136,7200,1,0
Tx136,10800,1,0
Tx136,14400,1,0
Tx136,18000,1,0
Tx136,21600,1,0
Tx136,25200,1,0
Tx136,28800,1,0
Tx136,32400,1,0
Tx136,36000,1,0
Tx136,39600,1,0
Tx136,43200,1,0
Tx136,46800,1,0
Tx136,50400,1,0
Tx136,54000,1,0
Tx136,57600,1,0
Tx136,61200,1,0
Tx136,64800,1,0
Tx136,68400,1,0
Tx136,72000,1,0
Tx136,75600,1,0
Tx136,79200,1,0
Tx136,82800,1,0
Tx137,0,1,0
Tx137,3600,1,0
Tx137,7200,1,0
Tx137,10800,1,0
Tx137,14400,1,0
Tx137,18000,1,0
Tx137,21600,1,0
Tx137,25143,1,-1
Tx137,25158,1,0
Tx137,25200,1,0
Tx137,28800,1,0
Tx137,30979,1,1
Tx137,30994,1,0
Tx137,31089,1,1
Tx137,31106,1,0
Tx137,31266,1,1
Tx137,31281,1,0
Tx137,31435,1,1
Tx137,31453,1,0
Tx137,31555,1,1
Tx137,31573,1,0
Tx137,31692,1,1
Tx137,31708,1,0
Tx137,31942,1,1
Tx137,31957,1,0
Tx137,32111,1,1
Tx137,32129,1,0
Tx137,32231,1,1
Tx137,32249,1,0
Tx137,32351,1,1
Tx137,32369,1,0
Tx137,32400,1,0
Tx137,32531,1,1
Tx137,32549,1,0
Tx137,32651,1,1
Tx137,32669,1,0
Tx137,32771,1,1
Tx137,32789,1,0
Tx137,32951,1,1
Tx137,32969,1,0
Tx137,33191,1,1
Tx137,33209,1,0
Tx137,33311,1,1
Tx137,33329,1,0
Tx137,33491,1,1
Tx137,33509,1,0
Tx137,33746,1,1
Tx137,33761,1,0
Tx137,33948,1,1
Tx137,33963,1,0
Tx137,34098,1,1
Tx137,34113,1,0
Tx137,34277,1,1
Tx137,34292,1,0
Tx137,34387,1,1
Tx137,34404,1,0
Tx137,34507,1,1
Tx137,34524,1,0
Tx137,34627,1,1
Tx137,34644,1,0
Tx137,34747,1,1
Tx137,34764,1,0
Tx137,34927,1,1
Tx137,34944,1,0
Tx137,35047,1,1
Tx137,35064,1,0
Tx137,35167,1,1
Tx137,35184,1,0
Tx137,35287,1,1
Tx137,35304,1,0
Tx137,35505,1,1
Tx137,35520,1,0
Tx137,35614,1,1
Tx137,35632,1,0
Tx137,35914,1,1
Tx137,35932,1,0
Tx137,36000,1,0
Tx137,36094,1,1
Tx137,36112,1,0
Tx137,36214,1,1
Tx137,36232,1,0
Tx137,36334,1,1
Tx137,36352,1,0
Tx137,36514,1,1
Tx137,36532,1,0
Tx137,36634,1,1
Tx137,36652,1,0
Tx137,36754,1,1
Tx137,36772,1,0
Tx137,36919,1,1
Tx137,36934,1,0
Tx137,37104,1,1
Tx137,37119,1,0
Tx137,37213,1,1
Tx137,37231,1,0
Tx137,37475,1,1
Tx137,37490,1,0
Tx137,37731,1,1
Tx137,37746,1,0
Tx137,37900,1,1
Tx137,37918,1,0
Tx137,38066,1,1
Tx137,38081,1,0
Tx137,38199,1,1
Tx137,38214,1,0
Tx137,38468,1,1
Tx137,38484,1,0
Tx137,38578,1,1
Tx137,38596,1,0
Tx137,38698,1,1
Tx137,38716,1,0
Tx137,38818,1,1
Tx137,38836,1,0
Tx137,39165,1,1
Tx137,39180,1,0
Tx137,39275,1,1
Tx137,39292,1,0
Tx137,39395,1,1
Tx137,39412,1,0
Tx137,39515,1,1
Tx137,39532,1,0
Tx137,39600,1,0
Tx137,39635,1,1
Tx137,39652,1,0
Tx137,41881,1,-1
Tx137,41896,1,0
Tx137,43200,1,0
Tx137,44343,1,-1
Tx137,44358,1,0
Tx137,46800,1,0
Tx137,47117,1,1
Tx137,47132,1,0
Tx137,47227,1,1
Tx137,47244,1,0
Tx137,47407,1,1
Tx137,47424,1,0
Tx137,47527,1,1
Tx137,47544,1,0
Tx137,47647,1,1
Tx137,47664,1,0
Tx137,47827,1,1
Tx137,47844,1,0
Tx137,47947,1,1
Tx137,47964,1,0
Tx137,48127,1,1
Tx137,48144,1,0
Tx137,48327,1,1
Tx137,48343,1,0
Tx137,48492,1,1
Tx137,48508,1,0
Tx137,48602,1,1
Tx137,48620,1,0
Tx137,48846,1,1
Tx137,48861,1,0
Tx137,49045,1,1
Tx137,49060,1,0
Tx137,49214,1,1
Tx137,49232,1,0
Tx137,49334,1,1
Tx137,49352,1,0
Tx137,49454,1,1
Tx137,49472,1,0
Tx137,49756,1,1
Tx137,49771,1,0
Tx137,49957,1,1
Tx137,49972,1,0
Tx137,50066,1,1
Tx137,50084,1,0
Tx137,50195,1,1
Tx137,50210,1,0
Tx137,50366,1,1
Tx137,50384,1,0
Tx137,50400,1,0
Tx137,50486,1,1
Tx137,50504,1,0
Tx137,50852,1,1
Tx137,50867,1,0
Tx137,51127,1,1
Tx137,51142,1,0
Tx137,51696,1,1
Tx137,51711,1,0
Tx137,51808,1,1
Tx137,51823,1,0
Tx137,51986,1,1
Tx137,52003,1,0
Tx137,52128,1,1
Tx137,52143,1,0
Tx137,52237,1,1
Tx137,52255,1,0
Tx137,52417,1,1
Tx137,52435,1,0
Tx137,54000,1,0
Tx137,54361,1,-1
Tx137,54376,1,0
Tx137,54963,1,-1
Tx137,54978,1,0
Tx137,57600,1,0
Tx137,60121,1,-1
Tx137,60136,1,0
Tx137,60361,1,-1
Tx137,60376,1,0
Tx137,61081,1,-1
Tx137,61096,1,0
Tx137,61200,1,0
Tx137,63603,1,-1
Tx137,63618,1,0
Tx137,64800,1,0
Tx137,65761,1,-1
Tx137,65776,1,0
Tx137,66183,1,-1
Tx137,66198,1,0
Tx137,66481,1,-1
Tx137,66496,1,0
Tx137,67635,1,1
Tx137,67650,1,0
Tx137,68400,1,0
Tx137,68750,1,1
Tx137,68765,1,0
Tx137,69006,1,1
Tx137,69021,1,0
Tx137,69175,1,1
Tx137,69193,1,0
Tx137,69295,1,1
Tx137,69313,1,0
Tx137,69489,1,1
Tx137,69504,1,0
Tx137,69807,1,1
Tx137,69823,1,0
Tx137,69983,1,1
Tx137,69998,1,0
Tx137,70480,1,1
Tx137,70495,1,0
Tx137,70590,1,1
Tx137,70607,1,0
Tx137,70860,1,1
Tx137,70875,1,0
Tx137,71169,1,1
Tx137,71184,1,0
Tx137,71393,1,1
Tx137,71408,1,0
Tx137,71503,1,1
Tx137,71520,1,0
Tx137,71683,1,1
Tx137,71700,1,0
Tx137,71803,1,1
Tx137,71820,1,0
Tx137,71983,1,1
Tx137,72000,1,1
Tx137,72000,1,0
Tx137,72103,1,1
Tx137,72120,1,0
Tx137,72470,1,1
Tx137,72486,1,0
Tx137,72640,1,1
Tx137,72658,1,0
Tx137,72763,1,1
Tx137,72778,1,0
Tx137,72880,1,1
Tx137,72898,1,0
Tx137,73060,1,1
Tx137,73078,1,0
Tx137,73180,1,1
Tx137,73198,1,0
Tx137,73300,1,1
Tx137,73318,1,0
Tx137,73420,1,1
Tx137,73438,1,0
Tx137,73824,1,1
Tx137,73839,1,0
Tx137,73967,1,1
Tx137,73982,1,0
Tx137,74293,1,1
Tx137,74309,1,0
Tx137,74463,1,1
Tx137,74481,1,0
Tx137,74583,1,1
Tx137,74601,1,0
Tx137,74916,1,1
Tx137,74931,1,0
Tx137,75181,1,1
Tx137,75197,1,0
Tx137,75351,1,1
Tx137,75369,1,0
Tx137,75600,1,0
Tx137,79200,1,0
Tx137,82800,1,0
Tx138,0,1,0
Tx138,3600,1,0
Tx138,7200,1,0
Tx138,10800,1,0
Tx138,14400,1,0
Tx138,18000,1,0
Tx138,21600,1,0
Tx138,25200,1,0
Tx138,28800,1,0
Tx138,30621,1,1
Tx138,30636,1,0
Tx138,32400,1,0
Tx138,33085,1,1
Tx138,33103,1,0
Tx138,35809,1,1
Tx138,35826,1,0
Tx138,36000,1,0
Tx138,37348,1,1
Tx138,37365,1,0
Tx138,39600,1,0
Tx138,43200,1,0
Tx138,46800,1,0
Tx138,50400,1,0
Tx138,50621,1,1
Tx138,50638,1,0
Tx138,54000,1,0
Tx138,56773,1,-1
Tx138,56788,1,0
Tx138,57600,1,0
Tx138,61200,1,0
Tx138,64800,1,0
Tx138,67425,1,1
Tx138,67440,1,0
Tx138,68400,1,0
Tx138,70107,1,1
Tx138,70124,1,0
Tx138,72000,1,0
Tx138,75600,1,0
Tx138,79200,1,0
Tx138,82800,1,0
Tx139,0,1,0
Tx139,3600,1,0
Tx139,7200,1,0
Tx139,10800,1,0
Tx139,14400,1,0
Tx139,18000,1,0
Tx139,21600,1,0
Tx139,25200,1,0
Tx139,28800,1,0
Tx139,32400,1,0
Tx139,36000,1,0
Tx139,39600,1,0
Tx139,43200,1,0
Tx139,46800,1,0
Tx139,50400,1,0
Tx139,54000,1,0
Tx139,57600,1,0
Tx139,61200,1,0
Tx139,64800,1,0
Tx139,68400,1,0
Tx139,72000,1,0
Tx139,75600,1,0
Tx139,79200,1,0
Tx139,82800,1,0
Tx140,0,4,0
Tx140,3600,4,0
Tx140,7200,4,0
Tx140,10800,4,0
Tx140,14400,4,0
Tx140,18000,4,0
Tx140,21600,4,0
Tx140,25200,4,0
Tx140,28800,4,0
Tx140,32400,4,0
Tx140,36000,4,0
Tx140,39600,4,0
Tx140,43200,4,0
Tx140,46800,4,0
Tx140,50400,4,0
Tx140,54000,4,0
Tx140,57600,4,0
Tx140,61200,4,0
Tx140,64800,4,0
Tx140,68400,4,0
Tx140,72000,4,0
Tx140,75600,4,0
Tx140,79200,4,0
Tx140,82800,4,0
Tx141,0,2,0
Tx141,3600,2,0
Tx141,7200,2,0
Tx141,10800,2,0
Tx141,14400,2,0
Tx141,18000,2,0
Tx141,21600,2,0
Tx141,25200,2,0
Tx141,28800,2,0
Tx141,32400,2,0
Tx141,36000,2,0
Tx141,39600,2,0
Tx141,43200,2,0
Tx141,46800,2,0
Tx141,50400,2,0
Tx141,54000,2,0
Tx141,57600,2,0
Tx141,61200,2,0
Tx141,64800,2,0
Tx141,68400,2,0
Tx141,72000,2,0
Tx141,75600,2,0
Tx141,79200,2,0
Tx141,82800,2,0
Tx142,0,1,0
Tx142,3600,1,0
Tx142,7200,1,0
Tx142,10800,1,0
Tx142,14400,1,0
Tx142,18000,1,0
Tx142,21600,1,0
Tx142,25200,1,0
Tx142,28800,1,0
Tx142,32400,1,0
Tx142,36000,1,0
Tx142,39600,1,0
Tx142,43200,1,0
Tx142,46800,1,0
Tx142,50400,1,0
Tx142,54000,1,0
Tx142,57600,1,0
Tx142,61200,1,0
Tx142,64800,1,0
Tx142,68400,1,0
Tx142,72000,1,0
Tx142,75600,1,0
Tx142,79200,1,0
Tx142,82800,1,0
Tx143,0,4,0
Tx143,3600,4,0
Tx143,7200,4,0
Tx143,10800,4,0
Tx143,14400,4,0
Tx143,18000,4,0
Tx143,21600,4,0
Tx143,25200,4,0
Tx143,28800,4,0
Tx143,32400,4,0
Tx143,36000,4,0
Tx143,39600,4,0
Tx143,43200,4,0
Tx143,46800,4,0
Tx143,50400,4,0
Tx143,54000,4,0
Tx143,57600,4,0
Tx143,61200,4,0
Tx143,64800,4,0
Tx143,68400,4,0
Tx143,72000,4,0
Tx143,75600,4,0
Tx143,79200,4,0
Tx143,82800,4,0
Tx144,0,1,0
Tx144,3600,1,0
Tx144,7200,1,0
Tx144,10800,1,0
Tx144,14400,1,0
Tx144,18000,1,0
Tx144,21600,1,0
Tx144,23406,1,1
Tx144,23419,1,0
Tx144,23646,1,1
Tx144,23659,1,0
Tx144,23826,1,1
Tx144,23839,1,0
Tx144,24306,1,1
Tx144,24319,1,0
Tx144,25200,1,0
Tx144,28800,1,0
Tx144,32400,1,0
Tx144,36000,1,0
Tx144,39600,1,0
Tx144,40344,1,1
Tx144,40359,1,0
Tx144,40446,1,1
Tx144,40459,1,0
Tx144,40626,1,1
Tx144,40639,1,0
Tx144,40926,1,1
Tx144,40939,1,0
Tx144,41586,1,1
Tx144,41599,1,0
Tx144,42286,1,1
Tx144,42300,1,0
Tx144,42406,1,1
Tx144,42420,1,0
Tx144,43026,1,1
Tx144,43039,1,0
Tx144,43200,1,0
Tx144,43506,1,1
Tx144,43519,1,0
Tx144,43746,1,1
Tx144,43759,1,0
Tx144,43926,1,1
Tx144,43939,1,0
Tx144,45666,1,1
Tx144,45679,1,0
Tx144,46800,1,0
Tx144,46926,1,1
Tx144,46939,1,0
Tx144,50400,1,0
Tx144,51440,1,1
Tx144,51453,1,0
Tx144,52861,1,1
Tx144,52874,1,0
Tx144,52981,1,1
Tx144,52994,1,0
Tx144,53706,1,1
Tx144,53719,1,0
Tx144,54000,1,0
Tx144,54066,1,1
