* Delay is in the first row of each flight.
* Flight ID,Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%),Delay (seconds)
AAR211,B772,H,ARR,N,63489,63496,6,Rwy7,Rwy6,Rwy5,4,0,-
AAR211,B772,H,ARR,N,63496,63502,6,Rwy6,Rwy5,Rwy4,4,0,-
AAR211,B772,H,ARR,N,63502,63545,42,Rwy5,Rwy4,Tx15,4,0,-
AAR211,B772,H,ARR,N,63545,63591,45,Rwy4,Tx15,Tx23,5,0,-
AAR211,B772,H,ARR,N,63591,63693,102,Tx15,Tx23,Tx30,5,0,-
AAR211,B772,H,ARR,N,63693,63721,27,Tx23,Tx30,Tx38,4,0,-
AAR211,B772,H,ARR,N,63721,63744,22,Tx30,Tx38,Tx53,5,0,-
AAR211,B772,H,ARR,N,63744,63751,6,Tx38,Tx53,Tx54,4,0,-
AAR211,B772,H,ARR,N,63751,63811,60,Tx53,Tx54,Tx71,5,0,-
AAR211,B772,H,ARR,N,63811,63824,12,Tx54,Tx71,Tx100,4,0,-
AAR211,B772,H,ARR,N,63824,63839,15,Tx71,Tx100,Tx203,5,0,-
AAR211,B772,H,ARR,N,63839,63849,10,Tx100,Tx203,Tx204,4,0,-
AAR211,B772,H,ARR,N,63849,63860,10,Tx203,Tx204,Tx205,4,0,-
AAR211,B772,H,ARR,N,63860,63890,30,Tx204,Tx205,Tx206,5,0,-
AAR211,B772,H,ARR,N,63890,63901,10,Tx205,Tx206,Tx120,4,0,-
AAR211,B772,H,ARR,N,63901,63950,49,Tx206,Tx120,Tx121,5,0,-
AAR211,B772,H,ARR,N,63950,63986,36,Tx120,Tx121,Tx215,5,0,-
AAR211,B772,H,ARR,N,63986,63998,11,Tx121,Tx215,Tx216,5,0,-
AAR211,B772,H,ARR,N,63998,64009,11,Tx215,Tx216,Tx127,5,0,-
AAR211,B772,H,ARR,N,64009,64044,35,Tx216,Tx127,Tx130,4,0,-
AAR211,B772,H,ARR,N,64044,64056,11,Tx127,Tx130,Tx221,5,0,-
AAR211,B772,H,ARR,N,64056,64061,5,Tx130,Tx221,Tx231,5,0,-
AAR211,B772,H,ARR,N,64061,64123,61,Tx221,Tx231,Tx223,4,0,-
AAR211,B772,H,ARR,N,64123,64138,14,Tx231,Tx223,gate36,4,0,-
AAR211,B772,H,ARR,N,64138,64218,80,gate36,G41,XXXX,4,0,-
CSN696,A319,M,DEP,N,63480,63544,64,XXXX,G104,gate63,5,0,0
CSN696,A319,M,DEP,N,63544,63575,30,gate63,Tx205,Tx206,5,0,-
CSN696,A319,M,DEP,N,63575,63585,10,Tx205,Tx206,Tx207,4,0,-
CSN696,A319,M,DEP,N,63585,63597,12,Tx206,Tx207,Tx102,4,0,-
CSN696,A319,M,DEP,N,63597,63620,22,Tx207,Tx102,Tx92,5,0,-
CSN696,A319,M,DEP,N,63620,63632,11,Tx102,Tx92,Tx93,5,0,-
CSN696,A319,M,DEP,N,63632,63664,32,Tx92,Tx93,Tx94,5,0,-
CSN696,A319,M,DEP,N,63664,63692,28,Tx93,Tx94,Tx95,5,0,-
CSN696,A319,M,DEP,N,63692,63704,11,Tx94,Tx95,Tx77,5,0,-
CSN696,A319,M,DEP,N,63704,63718,14,Tx95,Tx77,Tx43,4,0,-
CSN696,A319,M,DEP,N,63718,63740,21,Tx43,33L,XXXX,4,0,-
CSN369,A320,M,ARR,N,63540,63541,1,XXXX,34,Rwy28,0,0,0
CSN369,A320,M,ARR,N,63541,63548,7,Rwy28,Rwy27,Rwy26,5,0,-
CSN369,A320,M,ARR,N,63548,63562,14,Rwy27,Rwy26,Rwy25,4,0,-
CSN369,A320,M,ARR,N,63562,63583,20,Rwy26,Rwy25,Rwy24,5,0,-
CSN369,A320,M,ARR,N,63583,63594,10,Rwy25,Rwy24,Tx193,4,0,-
CSN369,A320,M,ARR,N,63594,63618,23,Rwy24,Tx193,Tx177,4,0,-
CSN369,A320,M,ARR,N,63618,63623,5,Tx193,Tx177,Tx178,5,0,-
CSN369,A320,M,ARR,N,63623,63659,36,Tx177,Tx178,Tx179,5,0,-
CSN369,A320,M,ARR,N,63659,63683,23,Tx178,Tx179,Tx162,4,0,-
CSN369,A320,M,ARR,N,63683,63696,12,Tx179,Tx162,Tx148,4,0,-
CSN369,A320,M,ARR,N,63696,63707,11,Tx162,Tx148,Tx134,5,0,-
CSN369,A320,M,ARR,N,63707,63722,15,Tx148,Tx134,Tx227,5,0,-
CSN369,A320,M,ARR,N,63722,63732,9,Tx134,Tx227,Tx119,5,0,-
CSN369,A320,M,ARR,N,63732,63805,73,Tx227,Tx119,Tx114,4,0,-
CSN369,A320,M,ARR,N,63805,63878,73,Tx119,Tx114,gate63,4,0,-
CSN369,A320,M,ARR,N,63878,63943,64,gate63,G104,XXXX,5,0,-
THA635,A333,H,DEP,N,63720,63832,112,XXXX,G124,gate71,5,0,0
THA635,A333,H,DEP,N,63832,63905,73,gate71,Tx114,Tx205,4,0,-
THA635,A333,H,DEP,N,63905,63935,30,Tx114,Tx205,Tx206,5,0,-
THA635,A333,H,DEP,N,63935,63946,10,Tx205,Tx206,Tx207,4,0,-
THA635,A333,H,DEP,N,63946,63958,12,Tx206,Tx207,Tx102,4,0,-
THA635,A333,H,DEP,N,63958,63981,22,Tx207,Tx102,Tx92,5,0,-
THA635,A333,H,DEP,N,63981,63992,11,Tx102,Tx92,Tx93,5,0,-
THA635,A333,H,DEP,N,63992,64025,32,Tx92,Tx93,Tx94,5,0,-
THA635,A333,H,DEP,N,64025,64053,28,Tx93,Tx94,Tx95,5,0,-
THA635,A333,H,DEP,N,64053,64065,11,Tx94,Tx95,Tx77,5,0,-
THA635,A333,H,DEP,N,64065,64079,14,Tx95,Tx77,Tx43,4,0,-
THA635,A333,H,DEP,N,64079,64101,21,Tx43,33L,XXXX,4,0,-
AAR308,A321,M,ARR,N,63780,63781,1,XXXX,34,Rwy28,0,0,0
AAR308,A321,M,ARR,N,63781,63788,7,Rwy28,Rwy27,Rwy26,5,0,-
AAR308,A321,M,ARR,N,63788,63802,14,Rwy27,Rwy26,Rwy25,4,0,-
AAR308,A321,M,ARR,N,63802,63823,20,Rwy26,Rwy25,Rwy24,5,0,-
AAR308,A321,M,ARR,N,63823,63834,10,Rwy25,Rwy24,Tx193,4,0,-
AAR308,A321,M,ARR,N,63834,63858,23,Rwy24,Tx193,Tx177,4,0,-
AAR308,A321,M,ARR,N,63858,63863,5,Tx193,Tx177,Tx178,5,0,-
AAR308,A321,M,ARR,N,63863,63899,36,Tx177,Tx178,Tx179,5,0,-
AAR308,A321,M,ARR,N,63899,63923,23,Tx178,Tx179,Tx162,4,0,-
AAR308,A321,M,ARR,N,63923,63936,12,Tx179,Tx162,Tx148,4,0,-
AAR308,A321,M,ARR,N,63936,63947,11,Tx162,Tx148,Tx134,5,0,-
AAR308,A321,M,ARR,N,63947,63962,15,Tx148,Tx134,Tx227,5,0,-
AAR308,A321,M,ARR,N,63962,63972,9,Tx134,Tx227,gate60,5,0,-
AAR308,A321,M,ARR,N,63972,64053,81,gate60,G132,XXXX,5,0,-
KAL024,B772,H,ARR,N,63900,63909,9,XXXX,33R,Rwy7,5,0,0
KAL024,B772,H,ARR,N,63909,63916,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL024,B772,H,ARR,N,63916,63922,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL024,B772,H,ARR,N,63922,63965,42,Rwy5,Rwy4,Tx15,4,0,-
KAL024,B772,H,ARR,N,63965,64011,45,Rwy4,Tx15,Tx23,5,0,-
KAL024,B772,H,ARR,N,64011,64113,102,Tx15,Tx23,Tx30,5,0,-
KAL024,B772,H,ARR,N,64113,64141,27,Tx23,Tx30,Tx38,4,0,-
KAL024,B772,H,ARR,N,64141,64164,22,Tx30,Tx38,Tx53,5,0,-
KAL024,B772,H,ARR,N,64164,64171,6,Tx38,Tx53,Tx54,4,0,-
KAL024,B772,H,ARR,N,64171,64231,60,Tx53,Tx54,Tx71,5,0,-
KAL024,B772,H,ARR,N,64231,64244,12,Tx54,Tx71,Tx100,4,0,-
KAL024,B772,H,ARR,N,64244,64259,15,Tx71,Tx100,Tx203,5,0,-
KAL024,B772,H,ARR,N,64259,64269,10,Tx100,Tx203,Tx204,4,0,-
KAL024,B772,H,ARR,N,64269,64280,10,Tx203,Tx204,Tx114,4,0,-
KAL024,B772,H,ARR,N,64280,64353,73,Tx204,Tx114,Tx119,4,0,-
KAL024,B772,H,ARR,N,64353,64426,73,Tx114,Tx119,gate74,4,0,-
KAL024,B772,H,ARR,N,64426,64490,63,gate74,G130,XXXX,4,0,-
AAL280,B772,H,DEP,N,63960,64000,40,XXXX,G123,gate55,4,0,0
AAL280,B772,H,DEP,N,64000,64012,11,gate55,Tx215,Tx128,5,0,-
AAL280,B772,H,DEP,N,64012,64048,36,Tx215,Tx128,Tx214,5,0,-
AAL280,B772,H,DEP,N,64048,64059,11,Tx128,Tx214,Tx125,5,0,-
AAL280,B772,H,DEP,N,64059,64084,24,Tx214,Tx125,Tx212,5,0,-
AAL280,B772,H,DEP,N,64084,64110,25,Tx125,Tx212,Tx210,4,0,-
AAL280,B772,H,DEP,N,64110,64123,13,Tx212,Tx210,Tx211,5,0,-
AAL280,B772,H,DEP,N,64123,64139,16,Tx210,Tx211,Tx107,4,0,-
AAL280,B772,H,DEP,N,64139,64167,27,Tx211,Tx107,Tx105,4,0,-
AAL280,B772,H,DEP,N,64167,64181,14,Tx107,Tx105,Tx95,4,0,-
AAL280,B772,H,DEP,N,64181,64193,11,Tx105,Tx95,Tx77,5,0,-
AAL280,B772,H,DEP,N,64193,64207,14,Tx95,Tx77,Tx43,4,0,-
AAL280,B772,H,DEP,N,64207,64229,21,Tx43,33L,XXXX,4,0,-
KAL848,B737,M,ARR,N,64020,64029,9,XXXX,33R,Rwy7,5,0,0
KAL848,B737,M,ARR,N,64029,64036,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL848,B737,M,ARR,N,64036,64042,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL848,B737,M,ARR,N,64042,64085,42,Rwy5,Rwy4,Tx15,4,0,-
KAL848,B737,M,ARR,N,64085,64131,45,Rwy4,Tx15,Tx23,5,0,-
KAL848,B737,M,ARR,N,64131,64233,102,Tx15,Tx23,Tx30,5,0,-
KAL848,B737,M,ARR,N,64233,64261,27,Tx23,Tx30,Tx38,4,0,-
KAL848,B737,M,ARR,N,64261,64284,22,Tx30,Tx38,Tx53,5,0,-
KAL848,B737,M,ARR,N,64284,64291,6,Tx38,Tx53,Tx54,4,0,-
KAL848,B737,M,ARR,N,64291,64351,60,Tx53,Tx54,Tx55,5,0,-
KAL848,B737,M,ARR,N,64351,64364,12,Tx54,Tx55,Tx56,4,0,-
KAL848,B737,M,ARR,N,64364,64382,18,Tx55,Tx56,Tx57,4,0,-
KAL848,B737,M,ARR,N,64382,64425,42,Tx56,Tx57,Tx73,4,0,-
KAL848,B737,M,ARR,N,64425,64438,13,Tx57,Tx73,Tx92,5,0,-
KAL848,B737,M,ARR,N,64438,64449,11,Tx73,Tx92,Tx93,5,0,-
KAL848,B737,M,ARR,N,64449,64482,32,Tx92,Tx93,Tx94,5,0,-
KAL848,B737,M,ARR,N,64482,64510,28,Tx93,Tx94,Tx105,5,0,-
KAL848,B737,M,ARR,N,64510,64524,14,Tx94,Tx105,Tx108,4,0,-
KAL848,B737,M,ARR,N,64524,64548,23,Tx105,Tx108,gate2,4,0,-
KAL848,B737,M,ARR,N,64548,64648,99,gate2,G2,XXXX,4,0,-
AAR340,B763,H,ARR,N,64080,64081,1,XXXX,34,Rwy28,0,0,0
AAR340,B763,H,ARR,N,64081,64088,7,Rwy28,Rwy27,Rwy26,5,0,-
AAR340,B763,H,ARR,N,64088,64101,12,Rwy27,Rwy26,Rwy25,4,0,-
AAR340,B763,H,ARR,N,64101,64116,15,Rwy26,Rwy25,Rwy24,5,0,-
AAR340,B763,H,ARR,N,64116,64121,4,Rwy25,Rwy24,Rwy23,4,0,-
AAR340,B763,H,ARR,N,64121,64143,22,Rwy24,Rwy23,Tx192,5,0,-
AAR340,B763,H,ARR,N,64143,64194,50,Rwy23,Tx192,Tx158,4,0,-
AAR340,B763,H,ARR,N,64194,64206,12,Tx192,Tx158,Tx144,4,0,-
AAR340,B763,H,ARR,N,64206,64219,13,Tx158,Tx144,Tx145,5,0,-
AAR340,B763,H,ARR,N,64219,64281,61,Tx144,Tx145,Tx146,4,0,-
AAR340,B763,H,ARR,N,64281,64292,10,Tx145,Tx146,Tx132,4,0,-
AAR340,B763,H,ARR,N,64292,64306,14,Tx146,Tx132,Tx225,4,0,-
AAR340,B763,H,ARR,N,64306,64367,60,Tx132,Tx225,Tx226,5,0,-
AAR340,B763,H,ARR,N,64367,64380,13,Tx225,Tx226,Tx227,5,0,-
AAR340,B763,H,ARR,N,64380,64390,9,Tx226,Tx227,Tx228,5,0,-
AAR340,B763,H,ARR,N,64390,64427,37,Tx227,Tx228,Tx217,4,0,-
AAR340,B763,H,ARR,N,64427,64441,14,Tx228,Tx217,Tx219,4,0,-
AAR340,B763,H,ARR,N,64441,64454,13,Tx217,Tx219,Tx222,5,0,-
AAR340,B763,H,ARR,N,64454,64467,12,Tx219,Tx222,gate31,4,0,-
AAR340,B763,H,ARR,N,64467,64518,51,gate31,G36,XXXX,5,0,-
KAL023,B772,H,DEP,N,64200,64324,124,XXXX,G24,gate21,4,0,0
KAL023,B772,H,DEP,N,64324,64349,24,gate21,Tx125,Tx212,5,0,-
KAL023,B772,H,DEP,N,64349,64374,25,Tx125,Tx212,Tx210,4,0,-
KAL023,B772,H,DEP,N,64374,64388,13,Tx212,Tx210,Tx211,5,0,-
KAL023,B772,H,DEP,N,64388,64404,16,Tx210,Tx211,Tx107,4,0,-
KAL023,B772,H,DEP,N,64404,64432,27,Tx211,Tx107,Tx105,4,0,-
KAL023,B772,H,DEP,N,64432,64446,14,Tx107,Tx105,Tx95,4,0,-
KAL023,B772,H,DEP,N,64446,64457,11,Tx105,Tx95,Tx77,5,0,-
KAL023,B772,H,DEP,N,64457,64472,14,Tx95,Tx77,Tx43,4,0,-
KAL023,B772,H,DEP,N,64472,64493,21,Tx43,33L,XXXX,4,0,-
ESR511,B738,M,DEP,N,64320,64402,82,XXXX,G127,gate57,4,0,0
ESR511,B738,M,DEP,N,64402,64417,14,gate57,Tx217,Tx126,4,0,-
ESR511,B738,M,DEP,N,64417,64465,48,Tx217,Tx126,Tx128,4,0,-
ESR511,B738,M,DEP,N,64465,64501,36,Tx126,Tx128,Tx214,5,0,-
ESR511,B738,M,DEP,N,64501,64513,11,Tx128,Tx214,Tx125,5,0,-
ESR511,B738,M,DEP,N,64513,64537,24,Tx214,Tx125,Tx212,5,0,-
ESR511,B738,M,DEP,N,64537,64563,25,Tx125,Tx212,Tx210,4,0,-
ESR511,B738,M,DEP,N,64563,64576,13,Tx212,Tx210,Tx211,5,0,-
ESR511,B738,M,DEP,N,64576,64592,16,Tx210,Tx211,Tx107,4,0,-
ESR511,B738,M,DEP,N,64592,64620,27,Tx211,Tx107,Tx105,4,0,-
ESR511,B738,M,DEP,N,64620,64634,14,Tx107,Tx105,Tx95,4,0,-
ESR511,B738,M,DEP,N,64634,64646,11,Tx105,Tx95,Tx77,5,0,-
ESR511,B738,M,DEP,N,64646,64660,14,Tx95,Tx77,Tx43,4,0,-
ESR511,B738,M,DEP,N,64660,64682,21,Tx43,33L,XXXX,4,0,-
DAL159,B744,H,ARR,N,64380,64381,1,XXXX,34,Rwy28,0,0,0
DAL159,B744,H,ARR,N,64381,64388,7,Rwy28,Rwy27,Rwy26,5,0,-
DAL159,B744,H,ARR,N,64388,64401,12,Rwy27,Rwy26,Rwy25,4,0,-
DAL159,B744,H,ARR,N,64401,64416,15,Rwy26,Rwy25,Rwy24,5,0,-
DAL159,B744,H,ARR,N,64416,64421,4,Rwy25,Rwy24,Rwy23,4,0,-
DAL159,B744,H,ARR,N,64421,64443,22,Rwy24,Rwy23,Tx192,5,0,-
DAL159,B744,H,ARR,N,64443,64494,50,Rwy23,Tx192,Tx158,4,0,-
DAL159,B744,H,ARR,N,64494,64506,12,Tx192,Tx158,Tx144,4,0,-
DAL159,B744,H,ARR,N,64506,64519,13,Tx158,Tx144,Tx145,5,0,-
DAL159,B744,H,ARR,N,64519,64581,61,Tx144,Tx145,Tx146,4,0,-
DAL159,B744,H,ARR,N,64581,64592,10,Tx145,Tx146,Tx132,4,0,-
DAL159,B744,H,ARR,N,64592,64606,14,Tx146,Tx132,Tx225,4,0,-
DAL159,B744,H,ARR,N,64606,64667,60,Tx132,Tx225,Tx226,5,0,-
DAL159,B744,H,ARR,N,64667,64680,13,Tx225,Tx226,Tx227,5,0,-
DAL159,B744,H,ARR,N,64680,64690,9,Tx226,Tx227,Tx119,5,0,-
DAL159,B744,H,ARR,N,64690,64763,73,Tx227,Tx119,Tx114,4,0,-
DAL159,B744,H,ARR,N,64763,64836,73,Tx119,Tx114,gate66,4,0,-
DAL159,B744,H,ARR,N,64836,64970,134,gate66,G110,XXXX,4,0,-
AAR761,A333,H,DEP,N,64440,64497,57,XXXX,G48,gate42,5,0,0
AAR761,A333,H,DEP,N,64497,64521,24,gate42,Tx233,Tx232,5,0,-
AAR761,A333,H,DEP,N,64521,64535,13,Tx233,Tx232,Tx231,5,0,-
AAR761,A333,H,DEP,N,64535,64596,61,Tx232,Tx231,Tx221,4,0,-
AAR761,A333,H,DEP,N,64596,64602,5,Tx231,Tx221,Tx130,5,0,-
AAR761,A333,H,DEP,N,64602,64613,11,Tx221,Tx130,Tx127,5,0,-
AAR761,A333,H,DEP,N,64613,64649,35,Tx130,Tx127,Tx129,4,0,-
AAR761,A333,H,DEP,N,64649,64686,37,Tx127,Tx129,Tx125,4,0,-
AAR761,A333,H,DEP,N,64686,64710,24,Tx129,Tx125,Tx212,5,0,-
AAR761,A333,H,DEP,N,64710,64736,25,Tx125,Tx212,Tx210,4,0,-
AAR761,A333,H,DEP,N,64736,64749,13,Tx212,Tx210,Tx211,5,0,-
AAR761,A333,H,DEP,N,64749,64766,16,Tx210,Tx211,Tx107,4,0,-
AAR761,A333,H,DEP,N,64766,64793,27,Tx211,Tx107,Tx105,4,0,-
AAR761,A333,H,DEP,N,64793,64808,14,Tx107,Tx105,Tx95,4,0,-
AAR761,A333,H,DEP,N,64808,64819,11,Tx105,Tx95,Tx77,5,0,-
AAR761,A333,H,DEP,N,64819,64833,14,Tx95,Tx77,Tx43,4,0,-
AAR761,A333,H,DEP,N,64833,64855,21,Tx43,33L,XXXX,4,0,-
KAL840,B737,M,ARR,N,64560,64569,9,XXXX,33R,Rwy7,5,0,0
KAL840,B737,M,ARR,N,64569,64576,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL840,B737,M,ARR,N,64576,64582,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL840,B737,M,ARR,N,64582,64625,42,Rwy5,Rwy4,Tx15,4,0,-
KAL840,B737,M,ARR,N,64625,64671,45,Rwy4,Tx15,Tx23,5,0,-
KAL840,B737,M,ARR,N,64671,64773,102,Tx15,Tx23,Tx30,5,0,-
KAL840,B737,M,ARR,N,64773,64801,27,Tx23,Tx30,Tx38,4,0,-
KAL840,B737,M,ARR,N,64801,64824,22,Tx30,Tx38,Tx53,5,0,-
KAL840,B737,M,ARR,N,64824,64831,6,Tx38,Tx53,Tx54,4,0,-
KAL840,B737,M,ARR,N,64831,64891,60,Tx53,Tx54,Tx71,5,0,-
KAL840,B737,M,ARR,N,64891,64904,12,Tx54,Tx71,Tx100,4,0,-
KAL840,B737,M,ARR,N,64904,64919,15,Tx71,Tx100,Tx203,5,0,-
KAL840,B737,M,ARR,N,64919,64929,10,Tx100,Tx203,Tx204,4,0,-
KAL840,B737,M,ARR,N,64929,64940,10,Tx203,Tx204,Tx205,4,0,-
KAL840,B737,M,ARR,N,64940,64970,30,Tx204,Tx205,Tx206,5,0,-
KAL840,B737,M,ARR,N,64970,64981,10,Tx205,Tx206,Tx207,4,0,-
KAL840,B737,M,ARR,N,64981,64993,12,Tx206,Tx207,Tx208,4,0,-
KAL840,B737,M,ARR,N,64993,65006,12,Tx207,Tx208,Tx209,4,0,-
KAL840,B737,M,ARR,N,65006,65024,18,Tx208,Tx209,gate15,4,0,-
KAL840,B737,M,ARR,N,65024,65088,64,gate15,G18,XXXX,5,0,-
KAL790,B737,M,ARR,N,64680,64689,9,XXXX,33R,Rwy7,5,0,0
KAL790,B737,M,ARR,N,64689,64696,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL790,B737,M,ARR,N,64696,64702,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL790,B737,M,ARR,N,64702,64745,42,Rwy5,Rwy4,Tx15,4,0,-
KAL790,B737,M,ARR,N,64745,64791,45,Rwy4,Tx15,Tx23,5,0,-
KAL790,B737,M,ARR,N,64791,64893,102,Tx15,Tx23,Tx30,5,0,-
KAL790,B737,M,ARR,N,64893,64921,27,Tx23,Tx30,Tx38,4,0,-
KAL790,B737,M,ARR,N,64921,64944,22,Tx30,Tx38,Tx53,5,0,-
KAL790,B737,M,ARR,N,64944,64951,6,Tx38,Tx53,Tx54,4,0,-
KAL790,B737,M,ARR,N,64951,65011,60,Tx53,Tx54,Tx55,5,0,-
KAL790,B737,M,ARR,N,65011,65024,12,Tx54,Tx55,Tx56,4,0,-
KAL790,B737,M,ARR,N,65024,65042,18,Tx55,Tx56,Tx57,4,0,-
KAL790,B737,M,ARR,N,65042,65085,42,Tx56,Tx57,Tx73,4,0,-
KAL790,B737,M,ARR,N,65085,65098,13,Tx57,Tx73,Tx92,5,0,-
KAL790,B737,M,ARR,N,65098,65109,11,Tx73,Tx92,Tx93,5,0,-
KAL790,B737,M,ARR,N,65109,65142,32,Tx92,Tx93,Tx94,5,0,-
KAL790,B737,M,ARR,N,65142,65170,28,Tx93,Tx94,Tx105,5,0,-
KAL790,B737,M,ARR,N,65170,65184,14,Tx94,Tx105,Tx108,4,0,-
KAL790,B737,M,ARR,N,65184,65208,23,Tx105,Tx108,gate3,4,0,-
KAL790,B737,M,ARR,N,65208,65304,96,gate3,G3,XXXX,4,0,-
DAL198,B767,H,DEP,N,64707,64752,45,XXXX,G115,gate51,0,10,27
DAL198,B767,H,DEP,N,64752,64766,14,gate51,Tx213,Tx214,0,10,-
DAL198,B767,H,DEP,N,64766,64779,13,Tx213,Tx214,Tx125,0,10,-
DAL198,B767,H,DEP,N,64779,64808,28,Tx214,Tx125,Tx212,0,10,-
DAL198,B767,H,DEP,N,64808,64838,29,Tx125,Tx212,Tx210,0,10,-
DAL198,B767,H,DEP,N,64838,64853,15,Tx212,Tx210,Tx211,0,10,-
DAL198,B767,H,DEP,N,64853,64872,18,Tx210,Tx211,Tx107,0,10,-
DAL198,B767,H,DEP,N,64872,64904,31,Tx211,Tx107,Tx105,0,10,-
DAL198,B767,H,DEP,N,64904,64920,16,Tx107,Tx105,Tx95,0,10,-
DAL198,B767,H,DEP,N,64920,64933,13,Tx105,Tx95,Tx77,0,10,-
DAL198,B767,H,DEP,N,64933,64950,16,Tx95,Tx77,Tx43,0,10,-
DAL198,B767,H,DEP,N,64950,64975,25,Tx43,33L,XXXX,0,10,-
KAL651,B773,H,DEP,N,64800,64903,103,XXXX,G23,gate20,4,0,0
KAL651,B773,H,DEP,N,64903,64928,24,gate20,Tx125,Tx212,4,0,-
KAL651,B773,H,DEP,N,64928,64958,29,Tx125,Tx212,Tx210,0,10,-
KAL651,B773,H,DEP,N,64958,64973,15,Tx212,Tx210,Tx211,0,10,-
KAL651,B773,H,DEP,N,64973,64992,18,Tx210,Tx211,Tx107,0,10,-
KAL651,B773,H,DEP,N,64992,65024,31,Tx211,Tx107,Tx105,0,10,-
KAL651,B773,H,DEP,N,65024,65040,16,Tx107,Tx105,Tx95,0,10,-
KAL651,B773,H,DEP,N,65040,65053,13,Tx105,Tx95,Tx77,0,10,-
KAL651,B773,H,DEP,N,65053,65070,16,Tx95,Tx77,Tx43,0,10,-
KAL651,B773,H,DEP,N,65070,65095,25,Tx43,33L,XXXX,0,10,-
JNA114,B738,M,ARR,N,64860,64861,1,XXXX,34,Rwy28,0,0,0
JNA114,B738,M,ARR,N,64861,64868,7,Rwy28,Rwy27,Rwy26,5,0,-
JNA114,B738,M,ARR,N,64868,64882,14,Rwy27,Rwy26,Rwy25,4,0,-
JNA114,B738,M,ARR,N,64882,64903,20,Rwy26,Rwy25,Rwy24,5,0,-
JNA114,B738,M,ARR,N,64903,64914,10,Rwy25,Rwy24,Tx193,4,0,-
JNA114,B738,M,ARR,N,64914,64938,23,Rwy24,Tx193,Tx177,4,0,-
JNA114,B738,M,ARR,N,64938,64943,5,Tx193,Tx177,Tx178,5,0,-
JNA114,B738,M,ARR,N,64943,64979,36,Tx177,Tx178,Tx179,5,0,-
JNA114,B738,M,ARR,N,64979,65003,23,Tx178,Tx179,Tx162,4,0,-
JNA114,B738,M,ARR,N,65003,65016,12,Tx179,Tx162,Tx148,4,0,-
JNA114,B738,M,ARR,N,65016,65027,11,Tx162,Tx148,Tx134,5,0,-
JNA114,B738,M,ARR,N,65027,65042,15,Tx148,Tx134,Tx227,5,0,-
JNA114,B738,M,ARR,N,65042,65052,9,Tx134,Tx227,gate73,5,0,-
JNA114,B738,M,ARR,N,65052,65127,75,gate73,G128,XXXX,4,0,-
CCA126,A333,H,DEP,N,65040,65123,83,XXXX,G106,gate64,5,0,0
CCA126,A333,H,DEP,N,65123,65154,30,gate64,Tx205,Tx206,5,0,-
CCA126,A333,H,DEP,N,65154,65164,10,Tx205,Tx206,Tx207,4,0,-
CCA126,A333,H,DEP,N,65164,65176,12,Tx206,Tx207,Tx102,4,0,-
CCA126,A333,H,DEP,N,65176,65199,22,Tx207,Tx102,Tx92,5,0,-
CCA126,A333,H,DEP,N,65199,65211,11,Tx102,Tx92,Tx93,5,0,-
CCA126,A333,H,DEP,N,65211,65243,32,Tx92,Tx93,Tx94,5,0,-
CCA126,A333,H,DEP,N,65243,65271,28,Tx93,Tx94,Tx95,5,0,-
CCA126,A333,H,DEP,N,65271,65283,11,Tx94,Tx95,Tx77,5,0,-
CCA126,A333,H,DEP,N,65283,65297,14,Tx95,Tx77,Tx43,4,0,-
CCA126,A333,H,DEP,N,65297,65319,21,Tx43,33L,XXXX,4,0,-
AIH322,B734,M,DEP,N,65160,65318,158,XXXX,G644,gate113,4,0,0
AIH322,B734,M,DEP,N,65318,65465,146,gate113,Tx4,Tx10,5,0,-
AIH322,B734,M,DEP,N,65465,65491,26,Tx4,Tx10,Tx18,5,0,-
AIH322,B734,M,DEP,N,65491,65514,22,Tx10,Tx18,Tx27,5,0,-
AIH322,B734,M,DEP,N,65514,65594,79,Tx18,Tx27,Tx32,5,0,-
AIH322,B734,M,DEP,N,65594,65621,27,Tx32,33L,XXXX,4,0,-
AAR350,B763,H,ARR,N,65340,65341,1,XXXX,34,Rwy28,0,0,0
AAR350,B763,H,ARR,N,65341,65348,7,Rwy28,Rwy27,Rwy26,5,0,-
AAR350,B763,H,ARR,N,65348,65361,12,Rwy27,Rwy26,Rwy25,4,0,-
AAR350,B763,H,ARR,N,65361,65376,15,Rwy26,Rwy25,Rwy24,5,0,-
AAR350,B763,H,ARR,N,65376,65381,4,Rwy25,Rwy24,Rwy23,4,0,-
AAR350,B763,H,ARR,N,65381,65403,22,Rwy24,Rwy23,Tx192,5,0,-
AAR350,B763,H,ARR,N,65403,65454,50,Rwy23,Tx192,Tx158,4,0,-
AAR350,B763,H,ARR,N,65454,65466,12,Tx192,Tx158,Tx144,4,0,-
